atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
29,11,1e+09,15000,1000000,6,0.329152,2.20811e-07,0.000469905,0,0,0,86.9015
29,11,1e+09,15000,1000000,7,0.329686,2.20993e-07,0.000470099,0,0,0,86.9155
29,11,1e+09,15000,1000000,8,0.328457,2.20573e-07,0.000469652,0,0,0,87.0092
29,11,1e+09,15000,1000000,9,0.328591,2.20619e-07,0.000469701,0,0,0,87.0165
29,11,1e+09,15000,1000000,10,0.329122,2.20801e-07,0.000469894,0,0,0,86.9549
29,12,1e+09,15000,1000000,1,0.328777,2.20683e-07,0.000469769,0,0,0,87.0014
29,12,1e+09,15000,1000000,2,0.329119,2.208e-07,0.000469893,0,0,0,86.9682
29,12,1e+09,15000,1000000,3,0.328882,2.20719e-07,0.000469807,0,0,0,86.9811
29,12,1e+09,15000,1000000,4,0.329803,2.21033e-07,0.000470141,0,0,0,86.9121
29,12,1e+09,15000,1000000,5,0.328834,2.20702e-07,0.00046979,0,0,0,86.9735
29,12,1e+09,15000,1000000,6,0.32835,2.20536e-07,0.000469613,0,0,0,87.0294
29,12,1e+09,15000,1000000,7,0.328741,2.2067e-07,0.000469756,0,0,0,86.9943
29,12,1e+09,15000,1000000,8,0.329046,2.20775e-07,0.000469867,0,0,0,86.9449
29,12,1e+09,15000,1000000,9,0.328684,2.20651e-07,0.000469735,0,0,0,86.9898
29,12,1e+09,15000,1000000,10,0.328808,2.20693e-07,0.00046978,0,0,0,87.0059
29,13,1e+09,15000,1000000,1,0.328592,2.20619e-07,0.000469701,0,0,0,87.0036
29,13,1e+09,15000,1000000,2,0.329276,2.20853e-07,0.00046995,0,0,0,86.9062
29,13,1e+09,15000,1000000,3,0.329156,2.20812e-07,0.000469907,0,0,0,86.9846
29,13,1e+09,15000,1000000,4,0.328754,2.20675e-07,0.00046976,0,0,0,87.0231
29,13,1e+09,15000,1000000,5,0.328504,2.20589e-07,0.000469669,0,0,0,87.0118
29,13,1e+09,15000,1000000,6,0.328854,2.20709e-07,0.000469797,0,0,0,87.0358
29,13,1e+09,15000,1000000,7,0.329839,2.21045e-07,0.000470154,0,0,0,86.8863
29,13,1e+09,15000,1000000,8,0.329053,2.20777e-07,0.000469869,0,0,0,86.9574
29,13,1e+09,15000,1000000,9,0.329248,2.20844e-07,0.00046994,0,0,0,86.9754
29,13,1e+09,15000,1000000,10,0.328793,2.20688e-07,0.000469775,0,0,0,86.9729
29,14,1e+09,15000,1000000,1,0.328382,2.20547e-07,0.000469625,0,0,0,87.0058
29,14,1e+09,15000,1000000,2,0.328928,2.20734e-07,0.000469824,0,0,0,86.9552
29,14,1e+09,15000,1000000,3,0.32864,2.20636e-07,0.000469719,0,0,0,86.9658
29,14,1e+09,15000,1000000,4,0.329163,2.20815e-07,0.000469909,0,0,0,86.9131
29,14,1e+09,15000,1000000,5,0.329088,2.20789e-07,0.000469882,0,0,0,86.9442
29,14,1e+09,15000,1000000,6,0.329248,2.20844e-07,0.00046994,0,0,0,86.9433
29,14,1e+09,15000,1000000,7,0.329359,2.20882e-07,0.00046998,0,0,0,86.951
29,14,1e+09,15000,1000000,8,0.328183,2.20479e-07,0.000469552,0,0,0,87.029
29,14,1e+09,15000,1000000,9,0.329272,2.20852e-07,0.000469949,0,0,0,86.9372
29,14,1e+09,15000,1000000,10,0.328639,2.20635e-07,0.000469718,0,0,0,87.0137
29,15,1e+09,15000,1000000,1,0.329317,2.20867e-07,0.000469965,0,0,0,86.9486
29,15,1e+09,15000,1000000,2,0.328743,2.20671e-07,0.000469756,0,0,0,86.9849
29,15,1e+09,15000,1000000,3,0.32867,2.20646e-07,0.00046973,0,0,0,86.964
29,15,1e+09,15000,1000000,4,0.329373,2.20886e-07,0.000469986,0,0,0,86.9142
29,15,1e+09,15000,1000000,5,0.328876,2.20717e-07,0.000469805,0,0,0,86.9582
29,15,1e+09,15000,1000000,6,0.329325,2.2087e-07,0.000469968,0,0,0,86.9177
29,15,1e+09,15000,1000000,7,0.328844,2.20706e-07,0.000469793,0,0,0,86.9551
29,15,1e+09,15000,1000000,8,0.329397,2.20895e-07,0.000469994,0,0,0,86.9184
29,15,1e+09,15000,1000000,9,0.329013,2.20763e-07,0.000469855,0,0,0,86.9211
29,15,1e+09,15000,1000000,10,0.329085,2.20788e-07,0.000469881,0,0,0,86.9744
29,20,1e+09,15000,1000000,1,0.328895,2.20723e-07,0.000469812,0,0,0,86.9356
29,20,1e+09,15000,1000000,2,0.328441,2.20568e-07,0.000469646,0,0,0,86.9904
29,20,1e+09,15000,1000000,3,0.329496,2.20928e-07,0.00047003,0,0,0,86.9341
29,20,1e+09,15000,1000000,4,0.329769,2.21021e-07,0.000470129,0,0,0,86.9478
29,20,1e+09,15000,1000000,5,0.329494,2.20928e-07,0.000470029,0,0,0,86.9267
29,20,1e+09,15000,1000000,6,0.329727,2.21007e-07,0.000470114,0,0,0,86.9178
29,20,1e+09,15000,1000000,7,0.329367,2.20884e-07,0.000469983,0,0,0,86.9354
29,20,1e+09,15000,1000000,8,0.327799,2.20347e-07,0.000469411,0,0,0,87.0629
29,20,1e+09,15000,1000000,9,0.329363,2.20883e-07,0.000469982,0,0,0,86.9218
29,20,1e+09,15000,1000000,10,0.328953,2.20743e-07,0.000469833,0,0,0,86.9787
29,30,1e+09,15000,1000000,1,0.329123,2.20801e-07,0.000469895,0,0,0,86.9772
29,30,1e+09,15000,1000000,2,0.329032,2.2077e-07,0.000469862,0,0,0,86.9588
29,30,1e+09,15000,1000000,3,0.329631,2.20974e-07,0.000470079,0,0,0,86.9133
29,30,1e+09,15000,1000000,4,0.328889,2.20721e-07,0.00046981,0,0,0,86.9816
29,30,1e+09,15000,1000000,5,0.329508,2.20932e-07,0.000470035,0,0,0,86.9118
29,30,1e+09,15000,1000000,6,0.329147,2.20809e-07,0.000469903,0,0,0,86.9497
29,30,1e+09,15000,1000000,7,0.328331,2.2053e-07,0.000469606,0,0,0,87.0327
29,30,1e+09,15000,1000000,8,0.330159,2.21154e-07,0.00047027,0,0,0,86.8699
29,30,1e+09,15000,1000000,9,0.328587,2.20618e-07,0.000469699,0,0,0,87.0045
29,30,1e+09,15000,1000000,10,0.328428,2.20563e-07,0.000469641,0,0,0,87.0185
29,40,1e+09,15000,1000000,1,0.329164,2.20815e-07,0.00046991,0,0,0,86.9742
29,40,1e+09,15000,1000000,2,0.330242,2.21182e-07,0.0004703,0,0,0,86.8723
29,40,1e+09,15000,1000000,3,0.328784,2.20685e-07,0.000469771,0,0,0,86.9772
29,40,1e+09,15000,1000000,4,0.329008,2.20762e-07,0.000469853,0,0,0,86.9564
29,40,1e+09,15000,1000000,5,0.329228,2.20837e-07,0.000469933,0,0,0,86.9553
29,40,1e+09,15000,1000000,6,0.328839,2.20704e-07,0.000469791,0,0,0,86.9811
29,40,1e+09,15000,1000000,7,0.329184,2.20822e-07,0.000469917,0,0,0,86.9549
29,40,1e+09,15000,1000000,8,0.328866,2.20713e-07,0.000469801,0,0,0,86.9763
29,40,1e+09,15000,1000000,9,0.32932,2.20868e-07,0.000469966,0,0,0,86.9563
29,40,1e+09,15000,1000000,10,0.328709,2.20659e-07,0.000469744,0,0,0,86.9776
29,50,1e+09,15000,1000000,1,0.328303,2.2052e-07,0.000469596,0,0,0,87.033
29,50,1e+09,15000,1000000,2,0.328582,2.20616e-07,0.000469698,0,0,0,87.0087
29,50,1e+09,15000,1000000,3,0.328879,2.20718e-07,0.000469806,0,0,0,86.9543
29,50,1e+09,15000,1000000,4,0.328089,2.20447e-07,0.000469517,0,0,0,87.0356
29,50,1e+09,15000,1000000,5,0.328672,2.20647e-07,0.00046973,0,0,0,86.9805
29,50,1e+09,15000,1000000,6,0.32796,2.20402e-07,0.00046947,0,0,0,87.0522
29,50,1e+09,15000,1000000,7,0.329604,2.20965e-07,0.000470069,0,0,0,86.9305
29,50,1e+09,15000,1000000,8,0.329178,2.2082e-07,0.000469915,0,0,0,86.9513
29,50,1e+09,15000,1000000,9,0.3293,2.20862e-07,0.000469959,0,0,0,86.9296
29,50,1e+09,15000,1000000,10,0.329153,2.20811e-07,0.000469906,0,0,0,86.9194
