atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
47,10.5,50,15000,1000000,1,0.127254,1.1106e-07,0.000333257,0.872745,1.11061e-07,0.000333258,7.24132
47,10.5,100,15000,1000000,1,0.290808,2.06239e-07,0.000454135,0.705258,2.07869e-07,0.000455927,20.2056
47,10.5,150,15000,1000000,1,0.391471,2.38221e-07,0.000488079,0.55866,2.46559e-07,0.000496547,41.9761
47,10.5,200,15000,1000000,1,0.429448,2.45022e-07,0.000494997,0.416143,2.42968e-07,0.000492918,71.1975
47,10.5,250,15000,1000000,1,0.438584,2.46228e-07,0.000496214,0.284321,2.03483e-07,0.00045109,100.47
47,10.5,500,15000,1000000,1,0.437185,2.46054e-07,0.000496039,0.006709,6.66399e-09,8.16333e-05,150.597
47,10.5,750,15000,1000000,1,0.438576,2.46227e-07,0.000496213,1e-06,9.99999e-13,9.99999e-07,151.283
47,10.5,1000,15000,1000000,1,0.438384,2.46203e-07,0.000496189,0,0,0,150.932
47,10.5,1250,15000,1000000,1,0.438145,2.46174e-07,0.000496159,0,0,0,151.131
47,10.5,1500,15000,1000000,1,0.438554,2.46224e-07,0.00049621,0,0,0,150.979
47,10.5,1750,15000,1000000,1,0.438874,2.46264e-07,0.00049625,0,0,0,152.826
47,10.5,2000,15000,1000000,1,0.438195,2.4618e-07,0.000496165,0,0,0,153.359
47,10.5,2250,15000,1000000,1,0.437721,2.46121e-07,0.000496106,0,0,0,151.848
47,10.5,2500,15000,1000000,1,0.43834,2.46198e-07,0.000496183,0,0,0,150.741
47,10.5,3000,15000,1000000,1,0.437891,2.46142e-07,0.000496127,0,0,0,151.456
47,10.5,4000,15000,1000000,1,0.438215,2.46183e-07,0.000496168,0,0,0,151.833
47,10.5,5000,15000,1000000,1,0.437556,2.46101e-07,0.000496085,0,0,0,151.787
79,19.3,5,15000,1000000,1,0.019918,1.95213e-08,0.000139719,0.980082,1.95213e-08,0.000139719,1.15462
